# Storico run GitHub Actions — 2026-09-14 12:03
## Totali per workflow / esito
CI	cancelled	1
CI	failure	5
CI	success	101
Deploy GitHub Pages	failure	1
Deploy GitHub Pages	success	20
Deploy production	cancelled	1
Deploy production	failure	56
Deploy production	skipped	6
Deploy production	success	47
pages-build-deployment	success	3

## Tutte le run (data, workflow, evento, branch, esito, sha, url)
2026-05-15T19:23:06Z	CI	push	main	success	ed24d59	https://github.com/TurboR93/meccanicosubito/actions/runs/25936961453
2026-05-15T19:23:06Z	Deploy production	push	main	success	ed24d59	https://github.com/TurboR93/meccanicosubito/actions/runs/25936961452
2026-05-15T18:11:27Z	CI	push	main	success	1d20ab9	https://github.com/TurboR93/meccanicosubito/actions/runs/25933779158
2026-05-15T18:11:27Z	Deploy production	push	main	success	1d20ab9	https://github.com/TurboR93/meccanicosubito/actions/runs/25933779156
2026-05-15T17:40:35Z	Deploy production	push	main	success	5924a42	https://github.com/TurboR93/meccanicosubito/actions/runs/25932373024
2026-05-15T17:40:35Z	CI	push	main	success	5924a42	https://github.com/TurboR93/meccanicosubito/actions/runs/25932372998
2026-05-15T16:10:28Z	CI	push	main	success	49d59b2	https://github.com/TurboR93/meccanicosubito/actions/runs/25928229217
2026-05-15T16:10:28Z	Deploy production	push	main	success	49d59b2	https://github.com/TurboR93/meccanicosubito/actions/runs/25928229213
2026-05-14T15:57:59Z	Deploy production	push	main	success	fa8cd27	https://github.com/TurboR93/meccanicosubito/actions/runs/25870407250
2026-05-14T15:57:59Z	CI	push	main	success	fa8cd27	https://github.com/TurboR93/meccanicosubito/actions/runs/25870407210
2026-05-14T14:58:50Z	CI	push	main	success	04f37ba	https://github.com/TurboR93/meccanicosubito/actions/runs/25867328893
2026-05-14T14:58:50Z	Deploy production	push	main	success	04f37ba	https://github.com/TurboR93/meccanicosubito/actions/runs/25867328852
2026-05-13T19:30:01Z	CI	push	main	success	2ea7e04	https://github.com/TurboR93/meccanicosubito/actions/runs/25821629031
2026-05-13T19:30:01Z	Deploy production	push	main	success	2ea7e04	https://github.com/TurboR93/meccanicosubito/actions/runs/25821628980
2026-05-13T19:06:09Z	Deploy production	push	main	success	173fe3e	https://github.com/TurboR93/meccanicosubito/actions/runs/25820436301
2026-05-13T19:06:09Z	CI	push	main	success	173fe3e	https://github.com/TurboR93/meccanicosubito/actions/runs/25820436291
2026-05-13T18:03:13Z	Deploy production	push	main	success	6ff5193	https://github.com/TurboR93/meccanicosubito/actions/runs/25817213337
2026-05-13T18:03:13Z	CI	push	main	success	6ff5193	https://github.com/TurboR93/meccanicosubito/actions/runs/25817213323
2026-05-13T16:58:11Z	CI	push	main	success	bf472de	https://github.com/TurboR93/meccanicosubito/actions/runs/25813858366
2026-05-13T16:58:11Z	Deploy production	push	main	success	bf472de	https://github.com/TurboR93/meccanicosubito/actions/runs/25813858361
2026-05-13T16:00:03Z	Deploy production	push	main	success	41ccf98	https://github.com/TurboR93/meccanicosubito/actions/runs/25810776506
2026-05-13T16:00:03Z	CI	push	main	success	41ccf98	https://github.com/TurboR93/meccanicosubito/actions/runs/25810776503
2026-05-13T14:57:09Z	CI	push	main	success	b51d4e6	https://github.com/TurboR93/meccanicosubito/actions/runs/25807218449
2026-05-13T14:57:09Z	Deploy production	push	main	success	b51d4e6	https://github.com/TurboR93/meccanicosubito/actions/runs/25807218418
2026-05-13T11:42:20Z	Deploy production	push	main	success	e65fb84	https://github.com/TurboR93/meccanicosubito/actions/runs/25796892781
2026-05-13T11:42:19Z	CI	push	main	success	e65fb84	https://github.com/TurboR93/meccanicosubito/actions/runs/25796892744
2026-05-13T10:16:01Z	CI	push	main	success	d819266	https://github.com/TurboR93/meccanicosubito/actions/runs/25792834714
2026-05-13T10:16:01Z	Deploy production	push	main	success	d819266	https://github.com/TurboR93/meccanicosubito/actions/runs/25792834687
2026-05-13T09:33:21Z	Deploy production	push	main	success	90bd548	https://github.com/TurboR93/meccanicosubito/actions/runs/25790776590
2026-05-13T09:33:21Z	CI	push	main	success	90bd548	https://github.com/TurboR93/meccanicosubito/actions/runs/25790776578
2026-05-13T08:29:29Z	Deploy production	push	main	success	ae286e2	https://github.com/TurboR93/meccanicosubito/actions/runs/25787673804
2026-05-13T08:29:29Z	CI	push	main	success	ae286e2	https://github.com/TurboR93/meccanicosubito/actions/runs/25787673774
2026-05-13T07:27:49Z	Deploy production	push	main	success	e86e17b	https://github.com/TurboR93/meccanicosubito/actions/runs/25784868673
2026-05-13T07:27:49Z	CI	push	main	success	e86e17b	https://github.com/TurboR93/meccanicosubito/actions/runs/25784868672
2026-05-13T07:27:06Z	CI	push	main	failure	2cc8ad7	https://github.com/TurboR93/meccanicosubito/actions/runs/25784837319
2026-05-13T07:27:06Z	Deploy production	push	main	failure	2cc8ad7	https://github.com/TurboR93/meccanicosubito/actions/runs/25784837291
2026-05-13T07:08:46Z	Deploy production	push	main	success	10da08e	https://github.com/TurboR93/meccanicosubito/actions/runs/25784052050
2026-05-13T07:08:46Z	CI	push	main	success	10da08e	https://github.com/TurboR93/meccanicosubito/actions/runs/25784052006
2026-05-13T06:51:49Z	Deploy production	push	main	success	7b7aff4	https://github.com/TurboR93/meccanicosubito/actions/runs/25783351636
2026-05-13T06:51:49Z	CI	push	main	success	7b7aff4	https://github.com/TurboR93/meccanicosubito/actions/runs/25783351608
2026-05-13T06:41:50Z	Deploy production	push	main	success	52d4292	https://github.com/TurboR93/meccanicosubito/actions/runs/25782959909
2026-05-13T06:41:50Z	CI	push	main	success	52d4292	https://github.com/TurboR93/meccanicosubito/actions/runs/25782959895
2026-05-13T06:12:17Z	CI	push	main	success	c4d897d	https://github.com/TurboR93/meccanicosubito/actions/runs/25781837110
2026-05-13T06:12:17Z	Deploy production	push	main	success	c4d897d	https://github.com/TurboR93/meccanicosubito/actions/runs/25781837108
2026-05-13T05:41:11Z	CI	push	main	success	270e6fb	https://github.com/TurboR93/meccanicosubito/actions/runs/25780716505
2026-05-13T05:41:11Z	Deploy production	push	main	success	270e6fb	https://github.com/TurboR93/meccanicosubito/actions/runs/25780716482
2026-05-12T18:06:29Z	CI	push	main	success	1208a24	https://github.com/TurboR93/meccanicosubito/actions/runs/25753001949
2026-05-12T18:06:29Z	Deploy production	push	main	success	1208a24	https://github.com/TurboR93/meccanicosubito/actions/runs/25753001913
2026-05-12T18:04:25Z	Deploy production	push	main	success	e7dfd01	https://github.com/TurboR93/meccanicosubito/actions/runs/25752891246
2026-05-12T18:04:25Z	CI	push	main	cancelled	e7dfd01	https://github.com/TurboR93/meccanicosubito/actions/runs/25752891231
2026-05-12T16:27:26Z	Deploy production	push	main	success	948dd6d	https://github.com/TurboR93/meccanicosubito/actions/runs/25747822835
2026-05-12T16:27:26Z	CI	push	main	success	948dd6d	https://github.com/TurboR93/meccanicosubito/actions/runs/25747822818
2026-05-12T15:15:42Z	CI	push	main	success	099977c	https://github.com/TurboR93/meccanicosubito/actions/runs/25743815273
2026-05-12T15:15:42Z	Deploy production	push	main	success	099977c	https://github.com/TurboR93/meccanicosubito/actions/runs/25743815149
2026-05-12T14:13:10Z	Deploy production	push	main	failure	d41a21d	https://github.com/TurboR93/meccanicosubito/actions/runs/25740163157
2026-05-12T14:13:10Z	CI	push	main	success	d41a21d	https://github.com/TurboR93/meccanicosubito/actions/runs/25740163129
2026-05-12T12:15:18Z	Deploy production	push	main	failure	2bcf4de	https://github.com/TurboR93/meccanicosubito/actions/runs/25733757817
2026-05-12T12:15:18Z	CI	push	main	success	2bcf4de	https://github.com/TurboR93/meccanicosubito/actions/runs/25733757784
2026-05-12T11:25:17Z	CI	push	main	success	86cd67d	https://github.com/TurboR93/meccanicosubito/actions/runs/25731348741
2026-05-12T11:25:17Z	Deploy production	push	main	failure	86cd67d	https://github.com/TurboR93/meccanicosubito/actions/runs/25731348739
2026-05-11T21:52:00Z	CI	push	main	success	587b506	https://github.com/TurboR93/meccanicosubito/actions/runs/25699475494
2026-05-11T21:51:59Z	Deploy production	push	main	failure	587b506	https://github.com/TurboR93/meccanicosubito/actions/runs/25699475486
2026-05-11T18:08:19Z	CI	push	main	success	9499a50	https://github.com/TurboR93/meccanicosubito/actions/runs/25688294057
2026-05-11T18:08:19Z	Deploy production	push	main	failure	9499a50	https://github.com/TurboR93/meccanicosubito/actions/runs/25688293928
2026-05-11T16:38:00Z	CI	push	main	success	84bdb05	https://github.com/TurboR93/meccanicosubito/actions/runs/25683571625
2026-05-11T16:38:00Z	Deploy production	push	main	failure	84bdb05	https://github.com/TurboR93/meccanicosubito/actions/runs/25683571447
2026-05-11T16:11:37Z	Deploy production	push	main	failure	2a19935	https://github.com/TurboR93/meccanicosubito/actions/runs/25682161448
2026-05-11T16:11:36Z	CI	push	main	success	2a19935	https://github.com/TurboR93/meccanicosubito/actions/runs/25682160262
2026-05-11T15:34:32Z	Deploy production	push	main	failure	c8146e4	https://github.com/TurboR93/meccanicosubito/actions/runs/25680109454
2026-05-11T15:34:32Z	CI	push	main	success	c8146e4	https://github.com/TurboR93/meccanicosubito/actions/runs/25680109413
2026-05-11T15:23:53Z	Deploy production	push	main	failure	60e8f20	https://github.com/TurboR93/meccanicosubito/actions/runs/25679512802
